cand_id,country,endYear,name,startYear
2333,,2011,b'APICS (CIMCIL)',2010
2333,,2010,b'APICS (CIMCIL)',2010
2333,,2012,b'SAP',2012
2335,,1994,b'ISEC',1992
2336,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2336,,2010,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2005
2336,,Present,b'SOA-People SAP Academy',
2337,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2337,,2011,b'Economics School of Louvain',2009
2337,,2009,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2006
2337,,2012,b'Louvain School of Management',2011
2338,,2007,b'Ecole Mohammadia des ing\xc3\x83\xc2\xa9nieur',2004
2339,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2339,,Present,b'Solvay Brussels School',
2339,,2012,b'APICS CSCP',2012
2339,,2005,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2002
2339,,2010,b'Solvay Business School',2008
2340,,Present,b'Europese Hogeschool Brussel',
2340,,Present,b'Vlerick Business School',
2340,,Present,b'Vlerick Business School',
2345,,Present,b'Ghent University',
2345,,Present,b'Sint-Jozefinstituut',
2345,,2011,b'Universiteit Gent',2009
2345,,2007,b'Universiteit Gent',2002
2346,,1995,b'KAHO - Gent Belgium',1992
2348,,Present,b'Vrije Middelbare School Roeselare',
2348,,2006,b'Katholieke Hogeschool Kortrijk',2003
2349,,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',
2349,,2011,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',2004
2350,,2009,b'SAP Belgium',2009
2350,,2009,b'SAP Belgium',2009
2350,,2014,b'SAP Belgium',2014
2351,,Present,b'Katholieke Hogeschool Mechelen',
2351,,2003,b'Onze-Lieve-Vrouw-Presentatie Bornem',1997
2351,,2006,b'Katholieke Hogeschool Mechelen',2003
2351,,2008,b'Lessius',2006
2352,,Present,b'Ecole Pratique Hautes Etudes Commerciales (EPHEC)',
2353,,1999,b'ISC',1996
2354,,Present,b'University of Li\xc3\x83\xc2\xa8ge',
2355,,Present,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci'\xc3\xa2\xc2\x80\xc2\x8b, Bruxelles""",
2355,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2355,,2000,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1997
2355,,1997,b'Bendediktinergymnasium Internat Ettal',1996
2356,,Present,b'Haute Ecole de Bruxelles',
2356,,Present,b'UMONS',
2356,,2003,b'Universit\xc3\x83\xc2\xa9 de Mons-Hainaut',2001
2357,,Present,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci'\xc3\xa2\xc2\x80\xc2\x8b, Bruxelles""",
2357,,Present,b'Ichec Brussels Management School',
2357,,2007,"b""Haute Ecole 'L\xc3\x83\xc2\xa9onard de Vinci', Bruxelles""",2003
2359,,Present,b'KU Leuven',
2359,,1993,b'Katholieke Universiteit Leuven',1989
2360,,2000,b'Institut Notre Dame des Champs',1994
2360,,Present,b'Agilbee',
2360,,2004,b'ESI - Haute Ecole de Bruxelles',2001
2361,,Present,b'Erasmushogeschool Brussel',
2361,,1996,b'Erasmushogeschool Brussel',1993
2362,,Present,b'Haute Ecole de la Province de Liege',
2362,,2010,b'Technofutur',2010
2362,,2005,"b""Haute Ecole de la Province de Li\xc3\x83\xc2\xa8ge 'Rennequin Sualem'""",2002
2362,,2001,b'Ath\xc3\x83\xc2\xa9n\xc3\x83\xc2\xa9e Royal Waremme',1995
2363,,1996,b'USG',1990
2363,,1998,b'Hogeschool van Utrecht',1996
2363,,2015,b'Firebrand',2015
2364,,Present,b'University of Antwerp',
2364,,1989,b'Universiteit Antwerpen',1978
2364,,Present,b'OLVE',
2364,,1996,"b'Universit\xc3\x83\xc2\xa9 de Lille II, France'",1995
2365,,Present,b'AP Hogeschool Antwerpen',
2365,,Present,b'SYNTRA Limburg',
2365,,Present,b'Europese Hogeschool Brussel',
2365,,2004,b'AP Hogeschool Antwerpen',1990
2365,,2016,b'SYNTRA Limburg',2015
2366,,Present,b'Ghent university',
2366,,Present,b'sgs course',
2369,,Present,b'Karel de Grote-Hogeschool',
2369,,1999,b'Karel de Grote-Hogeschool',1996
2370,,Present,b'University of Antwerp',
2370,,1988,b'Koninklijk Atheneum Merksem',1982
2370,,1993,b'Universiteit Antwerpen',1988
2371,,Present,b'Ghent University',
2371,,2006,b'Ghent University',2001
2372,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2372,,2010,b'Inter-University Program: UCL - ULB - ULg',2009
2372,,Present,"b'Browns English Language School, Australia'",2011
2372,,2009,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2007
2373,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2373,,1990,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1987
2373,,1987,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1982
2374,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2374,,1987,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1986
2374,,1987,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1985
2374,,1979,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1973
2375,,2004,b'Biju Patnaik Technical University (BPUT)',2000
2375,,2006,"b'School of pharmaceutical sciences, Rajiv Gandhi University of technology'",2004
2376,,Present,b'Hogeschool Gent',
2376,,2008,b'Hogeschool Gent',2004
2376,,2004,b'Virgo Sapiens',1998
2376,,2020,b'Vrije Universiteit Brussel',2014
2377,,Present,b'Anna University',
2377,,2009,b'Anna University',2005
2378,,2007,b'SAP Belgium',2007
2378,,2007,b'Smart Solutions',2007
2378,,2007,b'SAP Belgium',2007
2379,,2005,b'Nestl\xc3\x83\xc2\xa9 France',2004
2379,,2006,b'SAP France',2006
2379,,1977,"b""Institut d'Enseignement Sup\xc3\x83\xc2\xa9rieur de Namur""",1975
2380,,2006,b'Haute Ecole Libre de Bruxelles- HELB Ilya Prigogine',2004
2381,,Present,b'Hogeschool Gent',
2381,,2011,b'Hogeschool Gent',2009
2382,,Present,b'KU Leuven',
2382,,Present,b'SAP',
2382,,Present,b'vizo',
2382,,1998,b'KU Leuven',1994
2383,,Present,b'KU Leuven',
2383,,2008,b'KU Leuven',2007
2383,,2006,b'KU Leuven',2002
2384,,Present,b'Erasmushogeschool Brussel',
2384,,1994,b'Erasmushogeschool Brussel',1990
2385,,Present,b'Ghent University',
2385,,2009,b'Universiteit Gent',2004
2386,,Present,b'Ghent University',
2386,,Present,b'Ghent University',
2386,,Present,b'Ghent University',
2388,,1999,b'INRACI',1996
2389,,Present,b'Ghent University',
2389,,2008,b'Ghent University',2005
2389,,2010,b'Ghent University',2008
2390,,Present,b'Katholieke Hogeschool Kempen',
2390,,Present,b'UHasselt',
2390,,1993,b'Universiteit Hasselt',1991
2390,,1979,b'Katholieke Hogeschool Kempen',1976
2391,,Present,b'VLEKHO Business School Brussel',
2391,,2006,b'VLEKHO Business School Brussel',2002
2392,,Present,b'TIHF Brugge',
2393,,Present,b'University of Antwerp',
2393,,2010,b'Universiteit Antwerpen',2007
2393,,2011,b'Universiteit Antwerpen',2010
2394,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2394,,1997,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1991
2395,,Present,b'Ghent University',
2395,,2004,b'Don Bosco college Zwijnaarde',1998
2395,,2009,b'Ghent University',2004
2396,,Present,b'LUCA School of Arts',
2396,,1999,b'Virgo Sapiens',1993
2396,,2003,b'Hogeschool voor Wetenschap & Kunst',1999
2397,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2397,,1986,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1980
2398,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2398,,2012,b'Aveta Business Institue',2012
2398,,2005,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2003
2398,,2004,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',2003
2399,,Present,b'KU Leuven',
2399,,1989,b'KULeuven',1986
2399,,1992,b'LUC University Limburg',1990
2400,,Present,b'KU Leuven',
2400,,Present,b'Central South University',
2400,,2003,b'KU Leuven',2002
2400,,2014,b'KU Leuven',2009
2400,,1998,b'Central South University',1994
2401,,Present,b'KU Leuven',
2401,,Present,b'Ghent University',
2401,,2001,b'KU Leuven',2000
2401,,2000,b'Ghent University',1995
2402,,Present,b'Artesis Hogeschool Antwerpen',
2402,,2012,b'Artesis Hogeschool Antwerpen',2009
2404,,Present,b'Tampere University of Technology',
2404,,Present,b'Northeastern University',
2404,,Present,b'Satakunta University of Applied Sciences',
2404,,Present,b'Tampere University of Technology',
2404,,Present,b'Northeastern University',
2405,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2405,,1995,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1989
2405,,2008,b'CIFOP',2008
2405,,2017,b'Universit\xc3\x83\xc2\xa9 Ouverte de la F\xc3\x83\xc2\xa9d\xc3\x83\xc2\xa9ration Wallonie-Bruxelles',2016
2406,,Present,b'KU Leuven',
2406,,2006,b'KU Leuven',2005
2406,,2005,b'KU Leuven',2001
2406,,2007,b'KU Leuven',2006
2409,,1999,b'Universit\xc3\x83\xc2\xa9 Libre de Bruxelles',1995
2409,,2006,b'IMD (International Institute for Management Development) - Business Programs',2006
2409,,1995,b'Universit\xc3\x83\xc2\xa9 de Li\xc3\x83\xc2\xa8ge',1990
2410,,Present,b'KU Leuven',
2410,,Present,b'Vlerick Business School',
2410,,1991,b'Sint-Alloysiuscollege',1979
2410,,2011,b'Vlerick Leuven-Gent Management School',2010
2410,,1997,b'Katholieke Universiteit Leuven',1991
2412,,Present,b'Katholieke Hogeschool Brugge-Oostende',
2412,,Present,b'Vlerick Business School',
2412,,2010,b'Vlerick Business School',2009
2413,,Present,b'Universidad de Sevilla',
2413,,Present,b'Erasmushogeschool Brussel',
2413,,2000,b'Erasmushogeschool Brussel',1994
2413,,1998,b'Universidad de Sevilla',1997
2413,,1994,b'Virgo Sapiens',1988
2414,,Present,b'KU Leuven',
2414,,Present,b'Vlerick Business School',
2414,,1994,b'KU Leuven',1988
2414,,2007,b'Vlerick Business School',2006
2415,,Present,b'Tongji University',
2415,,Present,b'Tongji University',
2415,,Present,b'Tongji University',
2416,,Present,b'Katholieke Hogeschool Kempen',
2416,,2008,b'Katholieke Hogeschool Kempen',2005
2417,,Present,b'KU Leuven',
2417,,Present,b'University College Dublin',
2417,,1996,b'University College Dublin',1993
2417,,2012,b'Katholieke Universiteit Leuven',2011
2417,,1997,b'University College Dublin',1996
2418,,1994,b'Katholieke Industri\xc3\x83\xc2\xable Hogeschool der Kempen',1990
2420,,Present,b'Eastern Michigan University',
2420,,Present,b'The University of Chicago Booth School of Business',
2420,,Present,b'University of Minnesota-Twin Cities',
2420,,1997,b'Eastern Michigan University',1993
2420,,2003,b'University of Chicago-Graduate School of Business',2001
2420,,1993,b'University of Minnesota-Twin Cities',1987
2422,,Present,b'KU Leuven',
2422,,Present,b'KULeuven',
2423,,Present,b'University of Antwerp',
2423,,1994,b'Universiteit Antwerpen',1990
2423,,1990,b'Sint-Jan Berchmans College',1984
2424,,Present,b'Ghent University',
2424,,1986,b'Ghent University',1981
2425,,Present,b'UMONS',
2425,,Present,b'Vlerick Business School',
2425,,1993,b'AIESEC Nigeria',1993
2425,,2009,b'Vlerick Business School',2008
2425,,1993,b'UMONS',1992
2429,,Present,b'University of Li\xc3\x83\xc2\xa8ge',
2429,,Present,b'Universit\xc3\x83\xc2\xa9 de Li\xc3\x83\xc2\xa8ge',
2429,,1980,b'IPES HUY II',1978
2429,,1994,b'University of Li\xc3\x83\xc2\xa8ge',1985
2431,,1987,b'RUG (University of Ghent - Belgium)',1982
2431,,1997,b'RUG',1995
2431,,1988,b'RUG',1987
2450,,Present,b'Gemeentelijke Basisschool',
2450,,2004,b'KATHO HIVB Roeselare',2000
2451,,1997,b'KATHO Kortrijk - Information Technology',1996
2451,,2001,b'EDS | IBM | Sun Microsystems',2000
2451,,1995,b'KVH Antwerpen | KATHO Kortrijk',1990
2452,,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',
2452,,Present,b'Universit\xc3\x83\xc2\xa9 Paris Diderot',
2452,,2004,b'Universit\xc3\x83\xc2\xa9 Paris Diderot',2000
2452,,2005,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',2004
2454,,Present,b'Karel de Grote-Hogeschool',
2454,,1999,"b""Karel de Grote' Hogeschool Antwerpen""",1993
2454,,Present,b'ISA',
2455,,Present,b'Hogeschool PXL',
2455,,Present,b'Europese Hogeschool Brussel',
2456,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2456,,Present,"b""Jami'at Muhammad Al-Awwal Oujda""",
2456,,2000,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1997
2456,,1996,"b""Jami'at Muhammad Al-Awwal Oujda""",1992
2457,,Present,b'Institut agronomique et v\xc3\x83\xc2\xa9t\xc3\x83\xc2\xa9rinaire Hassan II',
2457,,2006,"b'Faculty of pharmacy, Paris XI'",
2457,,2008,"b'Faculty of pharmacy, Angers'",
2457,,2004,b'Institut agronomique et v\xc3\x83\xc2\xa9t\xc3\x83\xc2\xa9rinaire Hassan II',1998
2458,,Present,b'Katholieke Hogeschool Kempen',
2458,,1989,b'Vorminsinstituut der Kempen (VIK)',1988
2458,,1975,b'Katholieke Hogeschool Kempen',1971
2458,,2008,b'Training Health Care Regulations & Industry Standards',1986
2459,,Present,b'Nottingham Trent University',
2459,,Present,b'Sheffield Hallam University',
2459,,1980,b'Nottingham Trent University',1978
2459,,1989,b'British Computer Society',1989
2459,,1973,b'Sheffield Hallam University',1969
2460,,Present,b'University of Lille 1 Sciences and Technology',
2460,,2013,b'ECA',2013
2460,,1981,b'Universit\xc3\x83\xc2\xa9 des Sciences et Technologies de Lille (Lille I)',1977
2461,,Present,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics',
2461,,Present,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics - \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x99\xc2\x85\xc3\x98\xc2\xaf\xc3\x98\xc2\xb1\xc3\x98\xc2\xb3\xc3\x98\xc2\xa9 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xad\xc3\x98\xc2\xb3\xc3\x99\xc2\x86\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9 \xc3\x99\xc2\x84\xc3\x99\xc2\x84\xc3\x98\xc2\xa3\xc3\x98\xc2\xb4\xc3\x98\xc2\xba\xc3\x98\xc2\xa7\xc3\x99\xc2\x84 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xb9\xc3\x99\xc2\x85\xc3\x99\xc2\x88\xc3\x99\xc2\x85\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9',
2461,,2008,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics',2004
2461,,2008,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics - \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x99\xc2\x85\xc3\x98\xc2\xaf\xc3\x98\xc2\xb1\xc3\x98\xc2\xb3\xc3\x98\xc2\xa9 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xad\xc3\x98\xc2\xb3\xc3\x99\xc2\x86\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9 \xc3\x99\xc2\x84\xc3\x99\xc2\x84\xc3\x98\xc2\xa3\xc3\x98\xc2\xb4\xc3\x98\xc2\xba\xc3\x98\xc2\xa7\xc3\x99\xc2\x84 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xb9\xc3\x99\xc2\x85\xc3\x99\xc2\x88\xc3\x99\xc2\x85\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9',2004
2461,,Present,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics',
2461,,Present,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics - \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x99\xc2\x85\xc3\x98\xc2\xaf\xc3\x98\xc2\xb1\xc3\x98\xc2\xb3\xc3\x98\xc2\xa9 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xad\xc3\x98\xc2\xb3\xc3\x99\xc2\x86\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9 \xc3\x99\xc2\x84\xc3\x99\xc2\x84\xc3\x98\xc2\xa3\xc3\x98\xc2\xb4\xc3\x98\xc2\xba\xc3\x98\xc2\xa7\xc3\x99\xc2\x84 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xb9\xc3\x99\xc2\x85\xc3\x99\xc2\x88\xc3\x99\xc2\x85\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9',
2461,,2008,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics',2004
2461,,2008,b'\xc3\x83\xc2\x89cole Hassania des Travaux Publics - \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x99\xc2\x85\xc3\x98\xc2\xaf\xc3\x98\xc2\xb1\xc3\x98\xc2\xb3\xc3\x98\xc2\xa9 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xad\xc3\x98\xc2\xb3\xc3\x99\xc2\x86\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9 \xc3\x99\xc2\x84\xc3\x99\xc2\x84\xc3\x98\xc2\xa3\xc3\x98\xc2\xb4\xc3\x98\xc2\xba\xc3\x98\xc2\xa7\xc3\x99\xc2\x84 \xc3\x98\xc2\xa7\xc3\x99\xc2\x84\xc3\x98\xc2\xb9\xc3\x99\xc2\x85\xc3\x99\xc2\x88\xc3\x99\xc2\x85\xc3\x99\xc2\x8a\xc3\x98\xc2\xa9',2004
2462,,1984,"b""Ecole Sup\xc3\x83\xc2\xa9rieure d'Informatique""",1979
2463,,1984,"b""Ecole Sup\xc3\x83\xc2\xa9rieure d'Informatique""",1979
2464,,1984,"b""Ecole Sup\xc3\x83\xc2\xa9rieure d'Informatique""",1979
2466,,Present,b'Hogeschool PXL',
2466,,Present,"b""Katholieke Hogeschool 'Sint-Lieven'\xc3\xa2\xc2\x80\xc2\x8b, Gent""",
2466,,2005,b'Syntra Limburg - Hasselt',2005
2467,,1999,b'RSI Eupen',1995
2469,,Present,b'UMONS',
2469,,2011,b'Universit\xc3\x83\xc2\xa9 de Mons-Hainaut',2004
2469,,2004,b'Ath\xc3\x83\xc2\xa9n\xc3\x83\xc2\xa9e Royal Jules Bara - Tournai',1998
2472,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Lyon',
2472,,1994,b'Universit\xc3\x83\xc2\xa9 catholique de Lyon',1992
2474,,Present,b'University of Lille 1 Sciences and Technology',
2474,,2013,b'ECA',2013
2474,,1981,b'Universit\xc3\x83\xc2\xa9 des Sciences et Technologies de Lille (Lille I)',1977
2475,,Present,b'Hogeschool Gent',
2475,,1988,b'Hogeschool Gent',1984
2475,,1984,b'GITO',1981
2476,,Present,b'HRITON',
2477,,Present,b'Hoger Rijks Instituut voor Technisch Onderwijs',
2481,,Present,"b""Katholieke Hogeschool 'Sint-Lieven'\xc3\xa2\xc2\x80\xc2\x8b, Gent""",
2481,,1995,b'T.S.M.',1993
2485,,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',
2485,,1993,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',1986
2485,,1996,b'Institut Bruxellois Francophone de Formation Professionelle',1995
2485,,1994,b'Engineering School of Belgian Army',1993
2487,,Present,b'University of Limerick',
2487,,1994,b'University of Limerick',1989
2489,,Present,b'KU Leuven',
2489,,Present,b'Groep T - Internationale Hogeschool Leuven',
2489,,2008,b'KU Leuven',2004
2490,,Present,b'Katholieke Hogeschool Kempen',
2490,,2003,b'Katholieke Hogeschool Kempen',2001
2490,,2001,b'Katholieke Hogeschool Kempen',1998
2491,,Present,b'Universit\xc3\x83\xc2\xa9 de Poitiers',
2491,,2009,b'Universit\xc3\x83\xc2\xa9 de Poitiers',2007
2492,,Present,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',
2492,,Present,b'Ghent University',
2492,,1998,b'Ghent University',1993
2492,,1993,b'Regina Caelilyceum',1987
2492,,1999,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',1998
2495,,2005,b'HIK Geel',2002
2497,,Present,b'Hogeschool PXL',
2497,,2006,b'Improve Quality Services',2006
2497,,2003,b'Hogeschool PXL',1999
2498,,Present,b'KU Leuven',
2498,,Present,b'Universitat Jaume I',
2498,,2009,b'Universitat Jaume I',2008
2498,,2013,b'Katholieke Universiteit Leuven',2013
2498,,2012,b'Katholieke Universiteit Leuven',2009
2499,,Present,b'Vlerick Business School',
2499,,1988,b'IHRH',1984
2499,,2014,b'Vlerick Business School',2013
2501,,Present,b'LUCA School of Arts',
2501,,Present,b'KU Leuven',
2501,,2000,b'KU Leuven',1999
2501,,1999,b'Hogeschool voor Wetenschap & Kunst',1995
3077,,2004,b'CEGEP Vieux-Montreal Design Graphic',2001
3077,,2001,b'Cegep Saint-Laurent',1999
3078,,2001,b'College Maisonneuve',1997
3078,,2007,b'Campus Ubisoft',2006
3084,,Present,b'Vancouver Film School',
3084,,Present,b'The University of British Columbia',
3084,,Present,b'Tokyo University of Foreign Studies',
3084,,2007,b'Tokyo University of Foreign Studies',2006
3084,,2009,b'Vancouver Film School',2008
3084,,2008,b'The University of British Columbia',2006
3084,,Present,b'Vancouver Film School',
3084,,Present,b'The University of British Columbia',
3084,,Present,b'Tokyo University of Foreign Studies',
3084,,2008,b'The University of British Columbia',2006
3084,,2007,b'Tokyo University of Foreign Studies',2006
3084,,2009,b'Vancouver Film School',2008
3090,,Present,b'University of Mumbai',
3090,,2002,b'University of Mumbai',2000
3091,,Present,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec en Abitibi-T\xc3\x83\xc2\xa9miscamingue',
3091,,2008,b'The National Institute of Digital Entertainment',2008
3091,,2008,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec en Abitibi-T\xc3\x83\xc2\xa9miscamingue',2005
3091,,2005,"b""C\xc3\x83\xc2\xa9gep de l'Abitibi-T\xc3\x83\xc2\xa9miscamingue""",2002
3093,,2006,b'Art Institute of Burnaby',2004
3093,,2005,b'The Art Institute of Burnaby',2004
3095,,Present,b'Langara College',
3095,,Present,b'British Columbia Institute of Technology',
3095,,2005,b'Langara College',2003
3095,,Present,b'British Columbia Institute of Technology / BCIT',2012
3095,,2007,b'British Columbia Institute of Technology',2006
3096,,2009,b'ENDI',2009
3096,,2006,b'Cegep de Trois-Rivieres',2004
3096,,2008,b'College Ellis',2007
3098,,Present,b'University of Waterloo',
3098,,2001,b'University of Waterloo',1996
3098,,2012,b'Max the Mutt Animation College',2012
3103,,Present,b'Seneca College',
3103,,Present,b'Sheridan College',
3103,,2007,b'Sheridan College',2006
3103,,2008,b'Seneca College of Applied Arts and Technology',2007
3103,,Present,b'Seneca College',
3103,,Present,b'Sheridan College',
3103,,2007,b'Sheridan College',2006
3103,,2008,b'Seneca College of Applied Arts and Technology',2007
3104,,Present,b'Simon Fraser University',
3104,,2005,b'Simon Fraser University',2000
3104,,2000,b'Burnaby North Secondary',1995
3104,,2007,b'Simon Fraser University',2005
3107,,Present,b'Vancouver Film School',
3107,,Present,"b""\xc3\x83\xc2\x89cole des arts num\xc3\x83\xc2\xa9riques, de l'animation et du design (NAD)""",
3107,,Present,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Chicoutimi',
3107,,2017,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Chicoutimi',2014
3107,,1995,"b""\xc3\x83\xc2\x89cole des arts num\xc3\x83\xc2\xa9riques, de l'animation et du design (NAD)""",1994
3107,,1999,b'Vancouver Film School',1999
3108,,Present,b'Sheridan College',
3108,,Present,b'Kansas City Art Institute',
3108,,1990,b'Kansas City Art Institute',1986
3108,,1991,b'Sheridan College',1990
3109,,Present,b'Vancouver Film School',
3109,,2008,b'Vancouver Film School',2007
3109,,2007,b'A.Y. Jackson Secondary School',2004
3111,,Present,b'Blekinge Institute of Technology',
3111,,2008,b'Blekinge Institute of Technology',2006
3112,,Present,b'British Columbia Institute of Technology',
3112,,2004,b'British Columbia Institute of Technology',2003
3123,,Present,b'University College Cork',
3123,,1996,b'University College Cork',1992
3123,,2007,"b'QFA, Irish Institute of Bankers'",2005
3125,,1995,b'Prepa Mermoz',1992
3125,,2001,b'Universit\xc3\x83\xc2\xa9 Joseph Fourier (Grenoble I)',1999
3126,,Present,b'Program Systems Institute - Pereyaslavl University',
3126,,2004,b'Program Systems Institute - Pereyaslavl University',2003
3126,,2003,b'Program Systems Institute - Pereyaslavl University',1999
3132,,Present,b'University of New Brunswick',
3132,,2004,b'Centre for Arts and Technology Atlantic Canada',2002
3132,,2002,b'University of New Brunswick',2001
3132,,1999,b'NBCC Miramichi',1997
3133,,Present,b'Northeastern University',
3133,,1995,b'Northeastern University',1990
3133,,2007,b'The Art Institute of Atlanta',2004
3136,,Present,b'Universit\xc3\x83\xc2\xa9 Laval',
3136,,Present,b'CEGEP of St-Hyacinthe',1992
3136,,2001,b'NAD center',2000
3136,,Present,b'Universit\xc3\x83\xc2\xa9 Laval',1999
3137,,Present,b'Sheridan College',
3137,,1996,b'Sheridan College',1994
3137,,1996,b'Sheridan College',1994
3138,,2000,b'Edouard-Montpetit',1998
3138,,2001,b'NAD Center',2000
3140,,Present,b'Vancouver Film School',
3140,,2000,b'Vancouver Film School',1999
3140,,1995,b'Langara College',1993
3141,,Present,b'California University of Management and Sciences',
3141,,Present,b'Assiut University',
3141,,2006,b'Assiut University',2002
3141,,2013,b'California University of Management and Sciences',2012
3146,,Present,b'Shanghai Jiao Tong University',
3146,,Present,b'Tongji University',
3146,,2005,b'Tongji University',2001
3146,,2011,b'Shanghai Jiao Tong University',2008
3147,,Present,b'Western University',
3147,,2010,b'The University of Western Ontario',2005
3148,,Present,"b""Queen's University""",
3148,,2003,"b""Queen's University""",1999
3148,,2009,"b""Queen's University""",2003
3150,,Present,b'Universit\xc3\x83\xc2\xa9 Laval',
3150,,1994,b'Coll\xc3\x83\xc2\xa8ge de L\xc3\x83\xc2\xa9vis',1992
3150,,1996,b'NAD Center',1995
3150,,1995,b'Universit\xc3\x83\xc2\xa9 Laval',1994
3153,,Present,b'Rochester Institute of Technology',
3153,,Present,b'Anna University',
3153,,2007,b'Anna University',2003
3153,,2009,b'Rochester Institute of Technology',2007
3162,,Present,b'International Academy of Design',
3162,,Present,b'McMaster University',
3162,,2001,b'McMaster University',1997
3162,,2006,b'International Academy of Design',2005
3169,,Present,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',
3169,,2006,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',2002
3172,,Present,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',
3172,,2003,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',1999
3172,,2006,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',2003
3174,,2007,"b'Tongji University, Shanghai'",2006
