,cand_id,country,endMonth,endYear,name,startMonth,startYear
1,1603.0,AU,Present,2006,b'University of New South Wales',,2003.0
0,1604.0,CA,Present,Present,b'Schulich School of Business - York University',,
1,1604.0,GB,Present,Present,b'EDHEC Business School',,
2,1604.0,CA,Present,2003,b'Schulich School of Business - York University',,2002.0
3,1604.0,GB,Present,2004,b'EDHEC Business School',,2001.0
4,1604.0,GB,Present,2005,b'EDHEC Business School',,2001.0
0,1605.0,AU,Present,Present,b'RMIT University',,
1,1605.0,AU,Present,2008,b'RMIT University',,2005.0
0,1606.0,IE,Present,Present,b'Dublin Institute of Technology',,
1,1606.0,IE,Present,Present,b'Trinity College Dublin',,
2,1606.0,IE,Present,Present,b'Dublin Institute of Technology',,
3,1606.0,IE,Present,Present,b'Trinity College Dublin',,
4,1606.0,IE,Present,Present,b'Dublin Institute of Technology',,
0,1607.0,AU,Present,Present,b'University of Newcastle',,
1,1607.0,AU,Present,1999,b'University of Newcastle',,1995.0
2,1607.0,AU,Present,2005,b'University of Newcastle',,2002.0
0,1608.0,US,Present,Present,"b'Minnesota State University, Mankato'",,
1,1608.0,,Present,Present,b'Griffith University',,
2,1608.0,,Present,2010,b'Griffith University',,2009.0
3,1608.0,US,Present,2008,"b'Minnesota State University, Mankato'",,2004.0
4,1608.0,,Present,2012,b'Griffith University',,2011.0
0,1612.0,AU,Present,Present,b'University of Adelaide',,
1,1612.0,AU,Present,Present,b'TAFE NSW',,
2,1612.0,AU,Present,2013,b'University of Adelaide',,2010.0
3,1612.0,AU,Present,2001,b'TAFE',,1998.0
4,1612.0,AU,Present,1999,b'TAFE',,1997.0
0,1613.0,GB,Present,Present,b'University of Warwick',,
1,1613.0,GB,Present,2005,b'University of Warwick',,2002.0
0,1615.0,GB,Present,Present,b'University of Hertfordshire',,
1,1615.0,GB,Present,Present,b'Bishops Hatfield Girls Schol',,
2,1615.0,GB,Present,2006,b'University of Hertfordshire',,2003.0
0,1617.0,AU,Present,Present,b'Swinburne University of Technology',,
1,1617.0,AU,Present,2011,b'Swinburne University of Technology',,2008.0
2,1617.0,AU,Present,2013,b'CPP Asia Pacific',,2013.0
3,1617.0,,Present,2007,b'Futuram RTO',,2007.0
0,1637.0,AU,Present,Present,b'University of Sydney',,
1,1637.0,AU,Present,1999,b'University of Sydney',,1995.0
2,1637.0,AU,Present,2000,b'University of Sydney',,1999.0
0,1647.0,US,Present,2003,b'Herbert Hoover High School',,2001.0
1,1647.0,US,Present,2008,b'California State University',,2004.0
0,1649.0,AU,Present,Present,b'UNSW',,
1,1649.0,AU,Present,2008,b'University of New South Wales',,2005.0
2,1649.0,AU,Present,2006,b'Kenvale College of Tourism & Hospitality Management',,2005.0
0,1651.0,,Present,Present,b'Griffith University',,
1,1651.0,,Present,2000,b'Griffith University',,1997.0
0,1652.0,AU,Present,Present,b'UNSW',,
1,1652.0,AU,Present,Present,b'Sydney Adventist College',,
2,1652.0,AU,Present,2003,b'University of New South Wales',,2000.0
0,1653.0,GB,Present,2010,b'Chartered Marketer',,2009.0
0,1655.0,,Present,Present,"b""Universidad Cat\xc3\x83\xc2\xb3lica del Uruguay 'D\xc3\x83\xc2\xa1maso Antonio Larranaga'\xc3\xa2\xc2\x80\xc2\x8b""",,
1,1655.0,,Present,2008,"b""Universidad Cat\xc3\x83\xc2\xb3lica del Uruguay 'D\xc3\x83\xc2\xa1maso Antonio Larranaga'\xc3\xa2\xc2\x80\xc2\x8b""",,2001.0
0,1658.0,AU,Present,Present,b'Swinburne University of Technology',,
1,1658.0,AU,Present,1996,b'Swinburne University of Technology',,1993.0
0,1660.0,ZA,Present,1991,b'Damelin Business College',,1990.0
1,1660.0,IN,Present,1999,b'Institute of Marketing Management (IMM)',,1995.0
0,1661.0,AU,Present,Present,b'University of New England (AU)',,
1,1661.0,AU,Present,Present,b'TAFE NSW',,
2,1661.0,AU,Present,2002,b'TAFE',,2002.0
3,1661.0,AU,Present,2005,b'University of New England (AU)',,2001.0
4,1661.0,IN,Present,2008,b'ADMA',,2008.0
0,1662.0,NZ,Present,Present,b'Massey University',,
1,1662.0,NZ,Present,2000,b'Massey University',,1997.0
0,1663.0,JP,Present,Present,b'Sophia University',,
1,1663.0,AU,Present,Present,b'University of Melbourne',,
2,1663.0,,Present,2007,b'\xc3\xa4\xc2\xb8\xc2\x8a\xc3\xa6\xc2\x99\xc2\xba\xc3\xa5\xc2\xa4\xc2\xa7\xc3\xa5\xc2\xad\xc2\xa6',,2006.0
3,1663.0,AU,Present,2008,b'University of Melbourne',,2003.0
4,1663.0,AU,Present,2008,b'University of Melbourne',,2003.0
0,1666.0,AU,Present,Present,b'University of Sydney',,
1,1666.0,AU,Present,2005,b'University of Sydney',,2003.0
2,1666.0,AU,Present,2003,b'University of Sydney',,2001.0
0,1667.0,AU,Present,Present,b'Monash University',,
1,1667.0,AU,Present,Present,b'Monash University',,
0,1668.0,AU,Present,Present,b'Monash University',,
1,1668.0,AU,Present,Present,b'Macquarie University',,
2,1668.0,AU,Present,2006,b'Macquarie University',,2003.0
3,1668.0,AU,Present,2002,b'Tara Anglican School For Girls',,1990.0
4,1668.0,AU,Present,2010,b'Monash University',,2008.0
0,1669.0,AU,Present,Present,b'Macquarie University',,
1,1669.0,AU,Present,2003,b'Macquarie University',,2000.0
0,1671.0,AU,Present,Present,b'Macquarie University',,
1,1671.0,AU,Present,1999,b'Macquarie University',,
0,1673.0,NZ,Present,Present,b'University of Otago',,
1,1673.0,NZ,Present,2007,b'University of Otago',,2004.0
0,1676.0,AU,Present,Present,b'University of Sydney',,
1,1676.0,AU,Present,2002,b'University of Sydney',,1999.0
0,1678.0,AU,Present,Present,b'University of Newcastle',,
1,1678.0,AU,Present,1992,b'Chevalier College',,1987.0
2,1678.0,AU,Present,1995,b'University of Newcastle',,1993.0
0,1682.0,GB,Present,Present,b'Edinburgh Napier University',,
1,1682.0,GB,Present,1991,b'Edinburgh Napier University',,1987.0
0,1683.0,IT,Present,Present,b'SDA Bocconi',,
1,1683.0,DE,Present,Present,b'Squared Online',,
2,1683.0,,Present,Present,b'Panepistimion Pireos',,
3,1683.0,DE,Present,2015,b'Squared Online',,2014.0
4,1683.0,IT,Present,2002,b'SDA Bocconi',,2000.0
5,1683.0,,Present,1999,b'Panepistimion Pireos',,1995.0
0,1684.0,GB,Present,Present,b'Birmingham City University',,
1,1684.0,GB,Present,1997,b'Bromsgrove',,1995.0
2,1684.0,GB,Present,2002,b'Birmingham City University',,1997.0
3,1684.0,BH,Present,1995,b'Bahrain School',,1992.0
0,1685.0,AU,Present,Present,b'UNSW',,
1,1685.0,AU,Present,2001,b'University of New South Wales',,1998.0
2,1685.0,AU,Present,1997,b'Caringbah High School',,1992.0
0,1686.0,AU,Present,Present,b'University of Adelaide',,
1,1686.0,AU,Present,2006,b'University of Adelaide',,2003.0
2,1686.0,AU,Present,2007,b'University of Adelaide',,2007.0
3,1686.0,AU,Present,2006,b'University of Adelaide',,2003.0
0,1687.0,GB,Present,Present,b'University of Brighton',,
1,1687.0,GB,Present,Present,b'University of Brighton',,
2,1687.0,GB,Present,Present,"b'The Kings School in Macclesfield, Cheshire, England'",,
0,1689.0,,Present,Present,b'Murdoch University',,
1,1689.0,AU,Present,2014,b'Curtin University of Technology',,2011.0
2,1689.0,AU,Present,2006,b'Murdoch University',,2003.0
0,1693.0,IE,Present,Present,b'University College Cork',,
1,1693.0,IE,Present,Present,b'University of Limerick',,
2,1693.0,DE,Present,Present,b'Squared Online',,
3,1693.0,IE,Present,2004,b'University College Cork',,2003.0
4,1693.0,DE,Present,2015,b'Squared Online',,2015.0
5,1693.0,IE,Present,2003,b'University of Limerick',,1999.0
0,1694.0,AU,Present,Present,b'University of Technology Sydney',,
1,1694.0,AU,Present,2000,"b'University of Technology, Sydney'",,1998.0
0,1698.0,IE,Present,Present,b'National College of Ireland',,
1,1698.0,IE,Present,2000,b'National College of Ireland',,1996.0
0,1699.0,AU,Present,Present,b'Monash University',,
1,1699.0,AU,Present,1998,b'Monash University',,1994.0
2,1699.0,US,Present,1992,b'Melbourne High School',,1990.0
0,1700.0,AU,Present,Present,b'Monash University',,
1,1700.0,CA,Present,2003,"b'Simon Fraser University, BC Canada'",,2003.0
2,1700.0,AU,Present,2006,b'Monash University',,2005.0
3,1700.0,AU,Present,2005,b'Monash University',,2000.0
0,1702.0,AU,Present,Present,b'Mumbrella Digital School',,2014.0
1,1702.0,,Present,2007,b'Interpreter Services - Australian Multi Lingual Services\xc3\xa2\xc2\x80\xc2\x8e',,2002.0
2,1702.0,AU,Present,Present,b'OTEN Western Sydney Institute',,2014.0
3,1702.0,AU,Present,Present,b'Mumbrella Digital School',,2014.0
4,1702.0,,Present,2007,b'Interpreter Services - Australian Multi Lingual Services\xc3\xa2\xc2\x80\xc2\x8e',,2002.0
5,1702.0,AU,Present,Present,b'OTEN Western Sydney Institute',,2014.0
0,1704.0,CA,Present,Present,b'Western University',,
1,1704.0,CA,Present,1990,b'The University of Western Ontario',,1986.0
2,1704.0,CA,Present,1990,b'St. Andrews College',,1986.0
3,1704.0,CA,Present,1990,b'The University of Western Ontario',,1986.0
0,1705.0,AU,Present,Present,b'Macquarie University',,
1,1705.0,AU,Present,1994,b'Macquarie University',,1992.0
0,1707.0,GB,Present,Present,b'London Metropolitan University',,
1,1707.0,GB,Present,Present,b'Stratford Business School',,2017.0
2,1707.0,GB,Present,Present,b'London Metropolitan University',,
3,1707.0,GB,Present,Present,b'London Metropolitan University',,
0,1709.0,AU,Present,Present,b'University of Sydney',,
1,1709.0,AU,Present,1999,b'University of Sydney',,1996.0
0,1711.0,PH,Present,Present,b'Ateneo de Manila University',,
1,1711.0,PH,Present,2004,b'Ateneo de Manila University',,2000.0
0,1718.0,AU,Present,Present,b'Monash University',,
1,1718.0,AU,Present,1997,b'Monash University',,1995.0
2,1718.0,AU,Present,1994,b'Caulfield Grammar School',,1989.0
3,1718.0,AU,Present,Present,b'Monash University',,
4,1718.0,AU,Present,1997,b'Monash University',,1995.0
5,1718.0,AU,Present,1994,b'Caulfield Grammar School',,1989.0
0,1720.0,AU,Present,2010,b'Australian Institute of Company Directors',,2009.0
1,1720.0,AU,Present,2010,b'Australian Institute of Company Directors',,2009.0
0,1723.0,IE,Present,Present,b'University College Dublin',,
1,1723.0,IE,Present,1999,b'University College Dublin',,1996.0
2,1723.0,IE,Present,1996,b'St Conleths',,1988.0
3,1723.0,IE,Present,Present,b'University College Dublin',,
4,1723.0,IE,Present,1999,b'University College Dublin',,1996.0
5,1723.0,IE,Present,1996,b'St Conleths',,1988.0
0,1724.0,GB,Present,Present,b'Loughborough University',,
1,1724.0,GB,Present,1995,b'Loughborough University',,1992.0
2,1724.0,GB,Present,Present,b'Loughborough University',,
3,1724.0,GB,Present,1995,b'Loughborough University',,1992.0
0,1728.0,VE,Present,Present,b'Universidad Cat\xc3\x83\xc2\xb3lica Andr\xc3\x83\xc2\xa9s Bello',,
1,1728.0,VE,Present,2010,b'Universidad Cat\xc3\x83\xc2\xb3lica Andr\xc3\x83\xc2\xa9s Bello',,2005.0
2,1728.0,VE,Present,2004,b'Cristo Rey - Altamira',,1990.0
0,1732.0,AU,Present,1993,b'University of Sydney',,1990.0
1,1732.0,AU,Present,1989,b'Marist Sisters College',,1984.0
2,1732.0,AU,Present,2001,b'North Sydney TAFE',,2000.0
0,1733.0,AU,Present,Present,b'Western Sydney University',,
1,1733.0,AU,Present,Present,b'Western Sydney University',,
0,1737.0,AU,Present,Present,b'University of Sydney',,
1,1737.0,AU,Present,2010,b'University of Sydney',,2008.0
0,1738.0,GB,Present,Present,b'Barking College of Technology',,
1,1738.0,GB,Present,1987,b'The Campion School',,1983.0
2,1738.0,GB,Present,Present,b'Barking College of Technology',,
3,1738.0,GB,Present,1987,b'The Campion School',,1983.0
0,1739.0,AU,Present,Present,b'Curtin University',,
1,1739.0,AU,Present,Present,b'Curtin University',,
2,1739.0,AU,Present,Present,b'Applecross High School',,
3,1739.0,AU,Present,Present,b'Curtin University',,
4,1739.0,AU,Present,Present,b'Curtin University',,
5,1739.0,AU,Present,Present,b'Curtin University',,
6,1739.0,AU,Present,Present,b'Applecross High School',,
7,1739.0,AU,Present,Present,b'Curtin University',,
0,1740.0,PL,Present,Present,b'University of Wroclaw',,
1,1740.0,,Present,Present,b'Uniwersytet Ekonomiczny we Wroc\xc3\x85\xc2\x82awiu (daw. Akademia Ekonomiczna im. Oskara Langego we Wroc\xc3\x85\xc2\x82awiu)',,
2,1740.0,,Present,2005,b'Uniwersytet Ekonomiczny we Wroc\xc3\x85\xc2\x82awiu (daw. Akademia Ekonomiczna im. Oskara Langego we Wroc\xc3\x85\xc2\x82awiu)',,2000.0
3,1740.0,PL,Present,2005,b'University of Wroclaw',,2003.0
4,1740.0,,Present,Present,b'Uniwersytet Ekonomiczny we Wroc\xc3\x85\xc2\x82awiu (daw. Akademia Ekonomiczna im. Oskara Langego we Wroc\xc3\x85\xc2\x82awiu)',,
5,1740.0,PL,Present,Present,b'University of Wroclaw',,
6,1740.0,,Present,2005,b'Uniwersytet Ekonomiczny we Wroc\xc3\x85\xc2\x82awiu (daw. Akademia Ekonomiczna im. Oskara Langego we Wroc\xc3\x85\xc2\x82awiu)',,2000.0
7,1740.0,PL,Present,2005,b'University of Wroclaw',,2003.0
0,1741.0,US,Present,1998,b'IBMC',,1996.0
1,1741.0,US,Present,1998,b'IBMC',,1996.0
0,1742.0,GB,Present,1998,b'Spilsby High',,1993.0
1,1742.0,GB,Present,1998,b'Spilsby High',,1993.0
0,1744.0,AU,Present,Present,b'UNSW',,
1,1744.0,AU,Present,2005,b'UNSW',,2000.0
2,1744.0,AU,Present,Present,b'UNSW',,
3,1744.0,AU,Present,2005,b'UNSW',,2000.0
0,1745.0,GB,Present,Present,b'Desborough',,
1,1745.0,GB,Present,Present,b'Desborough',,
0,1746.0,GB,Present,Present,b'Nottingham Trent University',,
1,1746.0,GB,Present,1996,b'Nottingham Trent University',,1993.0
2,1746.0,GB,Present,1993,b'Stockport Grammar School',,1986.0
3,1746.0,GB,Present,Present,b'Nottingham Trent University',,
4,1746.0,GB,Present,1996,b'Nottingham Trent University',,1993.0
5,1746.0,GB,Present,1993,b'Stockport Grammar School',,1986.0
0,1752.0,AU,Present,2010,b'JMC Academy',,2007.0
0,1758.0,DE,Present,Present,b'University of Mannheim',,
1,1758.0,,Present,Present,b'National University of Singapore',,
2,1758.0,SG,Present,Present,b'Raffles Institution',,
3,1758.0,,Present,2011,b'National University of Singapore',,2007.0
4,1758.0,SG,Present,2006,b'Raffles Junior College',,2005.0
5,1758.0,DE,Present,2009,b'University of Mannheim',,2009.0
0,1759.0,AU,Present,Present,b'Macquarie University',,
1,1759.0,AU,Present,1996,b'Hunter Institute of Technology',,1993.0
2,1759.0,AU,Present,2001,b'Macquarie University',,1999.0
0,1760.0,AU,Present,Present,b'University of Wollongong',,
1,1760.0,AU,Present,2009,b'University of Wollongong',,2006.0
0,1763.0,AU,Present,Present,b'University of Wollongong',,
1,1763.0,AU,Present,2004,b'University of Wollongong',,2001.0
0,1765.0,IN,Present,2004,b'S.I.W.S college',,2002.0
1,1765.0,IN,Present,2004,b'S.I.W.S college',,2002.0
0,1766.0,AU,Present,2004,b'Brigidine College Randwick',,1998.0
1,1766.0,AU,Present,2004,b'Brigidine College Randwick',,1998.0
0,1767.0,ZA,Present,Present,b'Vaal University of Technology',,
1,1767.0,ZA,Present,1983,b'Vaal University of Technology',,1981.0
2,1767.0,ZA,Present,Present,b'Vaal University of Technology',,
3,1767.0,ZA,Present,1983,b'Vaal University of Technology',,1981.0
0,1769.0,AU,Present,Present,b'Western Sydney University',,
1,1769.0,AU,Present,2003,b'Western Sydney University',,2001.0
0,1770.0,AU,Present,Present,b'TAFE NSW',,
1,1770.0,AU,Present,2008,b'TAFE NSW',,2007.0
2,1770.0,AU,Present,1999,b'TAFE NSW',,1997.0
0,1771.0,AU,Present,Present,b'TAFE NSW',,
1,1771.0,AU,Present,Present,b'TAFE',,
2,1771.0,AU,Present,1994,b'Warners Bay High School',,1987.0
3,1771.0,AU,Present,Present,b'TAFE NSW',,
4,1771.0,AU,Present,Present,b'TAFE',,
5,1771.0,AU,Present,1994,b'Warners Bay High School',,1987.0
0,1772.0,GB,Present,Present,b'Liverpool John Moores University',,
1,1772.0,GB,Present,2000,b'Liverpool John Moores University',,1996.0
2,1772.0,GB,Present,Present,b'Liverpool John Moores University',,
3,1772.0,GB,Present,2000,b'Liverpool John Moores University',,1996.0
0,1773.0,AU,Present,Present,b'La Trobe University',,
1,1773.0,AU,Present,1992,b'La Trobe University',,1989.0
2,1773.0,AU,Present,Present,b'La Trobe University',,
3,1773.0,AU,Present,1992,b'La Trobe University',,1989.0
0,1774.0,GB,Present,Present,"b""Colfe's School""",,
1,1774.0,GB,Present,Present,b'Nottingham Trent University',,
2,1774.0,GB,Present,Present,"b""Colfe's School""",,
3,1774.0,GB,Present,2003,b'The Nottingham Trent University',,2000.0
4,1774.0,GB,Present,Present,"b""Colfe's School""",,
5,1774.0,GB,Present,Present,"b""Colfe's School""",,
6,1774.0,GB,Present,Present,b'Nottingham Trent University',,
7,1774.0,GB,Present,Present,"b""Colfe's School""",,
8,1774.0,GB,Present,2003,b'The Nottingham Trent University',,2000.0
9,1774.0,GB,Present,Present,"b""Colfe's School""",,
0,1775.0,AU,Present,Present,b'University of Melbourne',,
1,1775.0,AU,Present,2002,b'University of Melbourne',,1993.0
2,1775.0,AU,Present,Present,b'University of Melbourne',,
3,1775.0,AU,Present,2002,b'University of Melbourne',,1993.0
0,1776.0,AU,Present,Present,b'Melbourne Business School',,
1,1776.0,GB,Present,Present,b'University of York',,
2,1776.0,GB,Present,1992,b'University of York',,1989.0
3,1776.0,AU,Present,2003,b'Melbourne Business School',,2000.0
4,1776.0,AU,Present,Present,b'Melbourne Business School',,
5,1776.0,GB,Present,Present,b'University of York',,
6,1776.0,GB,Present,1992,b'University of York',,1989.0
7,1776.0,AU,Present,2003,b'Melbourne Business School',,2000.0
0,1777.0,US,Present,2001,b'Manchester University',,1997.0
1,1777.0,GB,Present,1997,b'City Of London School For Boys',,1992.0
2,1777.0,US,Present,2001,b'Manchester University',,1997.0
3,1777.0,GB,Present,1997,b'City Of London School For Boys',,1992.0
0,1778.0,GB,Present,Present,b'University of Derby',,
1,1778.0,GB,Present,1988,b'Tudor Grange',,1983.0
2,1778.0,GB,Present,1993,b'University of Derby',,1990.0
3,1778.0,GB,Present,Present,b'University of Derby',,
4,1778.0,GB,Present,1988,b'Tudor Grange',,1983.0
5,1778.0,GB,Present,1993,b'University of Derby',,1990.0
0,1779.0,IE,Present,Present,b'Dublin Business School',,
1,1779.0,GB,Present,2005,b'Institute of Commercial Management',,2004.0
2,1779.0,IE,Present,2006,b'Dublin Business School',,2005.0
0,1780.0,IN,Present,Present,b'University of Mysore',,
1,1780.0,IN,Present,Present,b'Bangalore University',,
2,1780.0,IN,Present,1994,b'Sacred Heart Girls High School',,1991.0
3,1780.0,IN,Present,2015,b'University of Mysore',,2013.0
4,1780.0,IN,Present,2005,b'Bangalore University',,2003.0
5,1780.0,IN,Present,Present,b'University of Mysore',,
6,1780.0,IN,Present,Present,b'Bangalore University',,
7,1780.0,IN,Present,1994,b'Sacred Heart Girls High School',,1991.0
8,1780.0,IN,Present,2015,b'University of Mysore',,2013.0
9,1780.0,IN,Present,2005,b'Bangalore University',,2003.0
0,1781.0,AU,Present,Present,b'Deakin University',,
